0,1,1
1,1,1
2,0,1
3,0,0
4,0,0
5,0,0
6,0,0
7,0,1
8,1,1
9,0,0
10,0,0
11,0,0
12,0,0
13,0,0
14,0,0
15,0,0
16,1,1
17,0,0
18,0,0
19,0,0
20,1,1
21,0,0
22,0,0
23,0,0
24,0,0
25,0,0
26,0,0
27,0,0
28,1,1
29,0,0
30,0,0
31,0,1
32,0,0
33,0,0
34,1,1
35,0,0
36,0,0
37,0,0
38,0,0
39,0,0
40,0,0
41,0,0
42,0,0
43,0,0
44,1,0
45,0,0
46,0,0
47,0,0
48,0,0
49,0,0
50,0,1
51,1,1
52,0,0
53,0,0
54,0,0
55,0,0
56,0,0
57,0,0
58,0,0
59,0,0
60,0,0
61,1,1
62,0,0
63,0,0
64,0,0
65,0,0
66,1,1
67,0,0
68,0,0
69,0,0
70,0,0
71,0,1
72,0,0
73,1,1
74,1,1
75,1,1
76,0,1
77,0,0
78,1,1
79,1,1
80,0,0
81,0,0
82,0,0
83,0,0
84,1,1
85,0,0
86,0,1
87,0,0
88,0,0
89,0,0
90,0,0
91,0,0
92,1,1
93,0,0
94,0,0
95,0,0
96,0,1
97,0,0
98,0,0
99,0,0
100,0,0
101,0,0
102,0,0
103,0,0
104,0,0
105,0,0
106,1,1
107,0,0
108,0,0
109,0,0
110,1,1
111,0,0
112,0,0
113,0,0
114,1,1
115,1,1
116,0,0
117,0,0
118,1,1
119,0,0
120,0,0
121,0,0
122,0,0
123,0,0
124,1,1
125,0,0
126,1,1
127,0,0
128,0,0
129,0,0
130,0,0
131,0,0
132,0,0
133,0,0
134,0,1
135,0,0
136,0,0
137,1,1
138,1,1
139,0,1
140,1,1
141,0,0
142,0,0
143,0,0
144,0,0
145,1,1
146,0,0
147,0,0
148,0,0
149,0,0
150,0,0
151,0,0
152,0,0
153,0,0
154,0,0
155,0,0
156,0,0
157,1,1
158,0,0
159,0,0
160,1,1
161,1,1
162,0,0
163,0,0
164,0,0
165,0,0
166,0,0
167,0,0
168,0,0
169,0,0
170,1,1
171,0,0
172,1,1
173,1,1
174,1,1
175,0,0
176,0,0
177,1,1
178,0,0
179,0,0
180,0,0
181,0,0
182,1,0
183,1,1
184,1,1
185,1,1
186,0,0
187,0,0
188,0,0
189,0,0
190,0,1
191,0,0
192,0,0
193,0,0
194,0,0
195,0,0
196,0,0
197,0,0
198,0,0
199,0,0
200,0,0
201,0,0
202,0,0
203,0,0
204,0,0
205,0,0
206,0,0
207,0,0
208,0,0
209,0,0
210,0,0
211,1,1
212,0,0
213,0,0
214,0,0
215,1,1
216,0,0
217,0,0
218,0,0
219,0,0
220,0,0
221,1,0
222,0,0
223,0,0
224,0,0
225,1,1
226,0,0
227,0,0
228,0,0
229,0,0
230,0,0
231,0,0
232,0,0
233,0,0
234,0,0
235,0,0
236,1,1
237,0,0
238,1,1
239,0,0
240,1,1
241,0,0
242,0,0
243,0,0
244,1,1
245,0,0
246,0,0
247,0,0
248,0,0
249,1,1
250,0,0
251,0,0
252,1,1
253,0,0
254,0,0
255,0,0
256,0,1
257,0,0
258,0,0
259,0,0
260,0,0
261,0,0
262,1,1
263,1,1
264,0,0
265,0,0
266,0,0
267,0,0
268,0,0
269,0,0
270,1,1
271,0,0
272,0,0
273,0,0
274,0,0
275,0,0
276,0,0
277,0,0
278,0,0
279,0,0
280,1,1
281,1,1
282,0,0
283,0,0
284,1,1
285,0,0
286,0,0
287,1,1
288,0,0
289,1,1
290,0,0
291,0,0
292,0,0
293,0,0
294,0,0
295,0,0
296,0,0
297,0,1
298,0,0
299,0,0
300,0,0
301,1,1
302,0,0
303,0,0
304,0,0
305,0,0
306,1,1
307,0,0
308,0,0
309,0,0
310,1,1
311,0,0
312,0,0
313,1,1
314,0,0
315,0,0
316,1,1
317,1,1
318,0,0
319,0,0
320,0,0
321,0,0
322,1,1
323,0,0
324,0,0
325,1,1
326,1,1
327,0,0
328,0,0
329,0,0
330,1,1
331,0,0
332,0,0
333,0,0
334,1,1
335,0,0
336,0,0
337,0,0
338,0,0
339,0,0
340,0,0
341,0,0
342,1,1
343,0,0
344,0,0
345,0,0
346,0,1
347,0,0
348,1,1
349,0,0
350,0,0
351,0,0
352,0,0
353,0,0
354,1,1
355,0,0
356,0,0
357,0,0
358,0,0
359,0,0
360,0,0
361,0,0
362,0,1
363,1,1
364,0,0
365,1,1
366,0,0
367,0,0
368,1,1
369,0,0
370,0,0
371,0,0
372,0,0
373,0,0
374,1,1
375,0,0
376,0,0
377,0,0
378,0,0
379,0,0
380,1,1
381,0,0
382,0,0
383,0,0
384,0,0
385,0,0
386,0,0
387,0,1
388,0,0
389,0,1
390,0,1
391,0,0
392,0,0
393,1,1
394,0,0
395,0,0
396,0,0
397,0,0
398,1,1
399,0,0
400,0,0
401,0,1
402,0,0
403,0,0
404,0,0
405,0,1
406,0,1
407,1,1
408,1,1
409,0,0
410,0,0
411,0,1
412,0,1
413,0,0
414,0,0
415,0,1
416,0,0
417,0,0
418,0,0
419,1,1
420,1,1
421,0,1
422,0,0
423,0,0
424,0,0
425,0,0
426,0,0
427,0,0
428,0,0
429,0,0
430,0,0
431,0,0
432,0,0
433,0,0
434,0,0
435,0,0
436,0,0
437,0,0
438,0,0
439,0,0
440,0,0
441,1,1
442,0,0
443,0,0
444,0,0
445,1,1
446,0,1
447,0,0
448,1,1
449,0,0
450,0,0
451,0,0
452,0,0
453,0,0
454,1,1
455,0,0
456,0,0
457,0,0
458,0,0
459,0,0
460,1,1
461,0,0
462,1,1
463,0,0
464,0,0
465,0,0
466,1,1
467,0,0
468,0,0
469,0,0
470,0,0
471,1,1
472,1,1
473,0,0
474,1,1
475,0,0
476,0,0
477,0,0
478,0,0
479,0,0
480,0,0
481,0,0
482,0,0
483,0,0
484,0,0
485,0,0
486,0,0
487,0,0
488,0,0
489,0,0
490,1,1
491,1,1
492,0,0
493,0,0
494,0,0
495,0,0
496,0,0
497,0,0
498,1,1
499,0,0
500,0,0
501,0,0
502,0,0
503,0,1
504,1,1
505,1,1
506,0,0
507,0,1
508,1,0
509,1,1
510,1,1
511,1,1
512,0,0
513,0,1
514,1,1
515,0,1
516,1,0
517,1,1
518,0,1
519,1,1
520,0,1
521,0,1
522,0,1
523,0,0
524,1,1
525,0,0
526,0,1
527,0,1
528,0,0
529,0,1
530,0,1
531,0,0
532,1,1
533,0,0
534,1,1
535,1,1
536,0,1
537,0,0
538,0,1
539,0,1
540,0,0
541,1,1
542,1,1
543,1,1
544,0,0
545,1,0
546,0,1
547,0,1
548,0,0
549,0,1
550,1,1
551,1,1
552,0,1
553,0,1
554,0,1
555,0,0
556,1,1
557,1,1
558,0,1
559,0,1
560,0,1
561,1,1
562,0,1
563,0,1
564,0,0
565,0,1
566,0,0
567,0,0
568,1,1
569,0,0
570,1,1
571,0,1
572,0,1
573,1,1
574,0,1
575,0,0
576,0,0
577,1,1
578,0,1
579,0,1
580,0,1
581,1,1
582,1,1
583,0,0
584,0,0
585,0,1
586,0,0
587,0,1
588,0,0
589,0,0
590,0,0
591,0,1
592,1,1
593,1,1
594,0,0
595,0,1
596,0,0
597,0,0
598,1,1
599,0,0
600,0,1
601,0,1
602,0,0
603,1,1
604,0,1
605,0,0
606,0,0
607,0,0
608,1,1
609,1,1
610,0,0
611,0,0
612,0,1
613,1,1
614,0,0
615,0,0
616,1,1
617,0,0
618,0,1
619,1,1
620,1,1
621,1,1
622,1,1
623,0,0
624,0,1
625,1,1
626,0,1
627,0,0
628,0,0
629,1,1
630,1,1
631,0,0
632,0,0
633,0,0
634,1,1
635,1,1
636,0,0
637,0,0
638,0,0
639,0,1
640,0,0
641,0,0
642,0,1
643,0,0
644,0,0
645,1,1
646,1,1
647,0,1
648,0,0
649,0,0
650,1,1
651,0,1
652,1,1
653,0,0
654,0,1
655,0,1
656,0,1
657,0,0
658,0,1
659,0,0
660,0,0
661,0,1
662,1,1
663,0,1
664,0,0
665,0,1
666,0,0
667,0,0
668,1,1
669,0,1
670,1,0
671,0,0
672,1,1
673,1,1
674,0,0
675,0,1
676,0,1
677,0,0
678,1,0
679,1,1
680,0,1
681,0,1
682,1,0
683,1,1
684,0,1
685,1,1
686,1,1
687,0,1
688,0,0
689,0,0
690,1,1
691,0,1
692,0,1
693,0,1
694,1,1
695,1,1
696,0,0
697,0,1
698,0,1
699,1,1
700,1,1
701,0,1
702,0,0
703,0,1
704,0,0
705,1,0
706,1,1
707,0,0
708,0,0
709,0,1
710,0,0
711,0,0
712,0,0
713,1,1
714,0,1
715,1,1
716,1,1
717,1,1
718,0,0
719,0,1
720,0,1
721,0,1
722,0,1
723,1,1
724,1,0
725,0,1
726,1,1
727,1,1
728,0,1
729,1,1
730,0,0
731,0,0
732,1,1
733,0,0
734,1,1
735,1,1
736,1,1
737,1,1
738,0,0
739,1,1
740,0,1
741,1,1
742,0,1
743,0,1
744,1,1
745,1,1
746,0,1
747,0,0
748,1,1
749,0,0
750,1,1
751,0,1
752,0,1
753,0,0
754,1,1
755,0,1
756,0,1
757,0,0
758,0,0
759,1,1
760,1,1
761,1,1
762,1,1
763,1,1
764,1,1
765,1,1
766,1,0
767,0,1
768,1,0
769,1,0
770,1,1
771,0,0
772,0,0
773,1,1
774,0,1
775,1,1
776,0,1
777,1,1
778,0,1
779,0,0
780,1,1
781,0,0
782,1,1
783,0,0
784,0,1
785,1,1
786,0,1
787,0,0
788,1,1
789,1,1
790,1,1
791,1,1
792,1,1
793,1,1
794,0,1
795,1,1
796,0,1
797,1,1
798,0,1
799,0,1
800,1,1
801,1,1
802,0,1
803,1,1
804,1,1
805,1,1
806,0,0
807,1,1
808,1,1
809,0,1
810,0,1
811,1,1
812,1,1
813,0,1
814,1,1
815,0,0
816,0,1
817,0,0
818,0,0
819,1,1
820,1,1
821,1,0
822,1,1
823,1,1
824,0,1
825,1,1
826,0,1
827,0,1
828,0,1
829,0,1
830,0,0
831,0,1
832,1,1
833,1,1
834,1,1
835,1,0
836,0,1
837,0,1
838,1,1
839,1,1
840,1,1
841,0,0
842,0,1
843,0,0
844,0,1
845,0,0
846,1,1
847,1,1
848,0,1
849,0,0
850,0,1
851,0,1
852,1,1
853,0,0
854,0,1
855,0,1
856,1,1
857,0,0
858,1,1
859,1,1
860,0,1
861,0,0
862,0,0
863,1,1
864,1,1
865,1,1
866,0,1
867,1,1
868,0,0
869,0,1
870,0,1
871,0,1
872,0,0
873,1,1
874,0,0
875,0,1
876,0,1
877,1,1
878,1,1
879,0,1
880,1,0
881,0,1
882,0,1
883,1,1
884,0,1
885,0,1
886,1,1
887,0,1
888,0,1
889,0,0
890,0,1
891,1,1
892,0,0
893,0,0
894,0,1
895,0,0
896,0,1
897,0,1
898,1,0
899,0,1
900,1,1
901,1,1
902,0,0
903,1,1
904,1,1
905,0,1
906,1,1
907,0,0
908,0,1
909,0,1
910,1,0
911,1,1
912,0,1
913,0,1
914,0,0
915,0,1
916,0,0
917,0,1
918,1,1
919,0,1
920,0,0
921,1,1
922,0,0
923,1,1
924,0,1
925,0,1
926,0,1
927,0,0
928,1,1
929,0,0
930,1,1
931,0,1
932,0,0
933,0,1
934,1,1
935,0,1
936,1,0
937,1,1
938,1,1
939,0,0
940,0,0
941,0,0
942,0,1
943,0,1
944,0,1
945,1,1
946,0,0
947,1,1
948,1,1
949,1,1
950,0,0
951,0,1
952,0,1
953,0,1
954,1,1
955,0,1
956,0,0
957,1,1
958,0,1
959,0,0
960,0,1
961,0,1
962,0,1
963,1,1
964,0,1
965,0,0
966,1,1
967,1,1
968,0,1
969,0,1
970,0,0
971,0,1
972,0,1
973,0,1
974,1,1
975,0,0
976,0,1
977,0,1
978,0,0
979,1,1
980,0,0
981,1,1
982,0,1
983,1,1
984,1,1
985,0,0
986,0,0
987,0,1
988,1,1
989,0,0
990,0,1
991,1,1
992,0,0
993,1,1
994,0,1
995,0,0
996,1,1
997,0,0
998,0,0
999,0,1
1000,0,0
1001,0,1
1002,0,0
1003,0,0
1004,0,0
1005,0,0
1006,1,1
1007,1,1
1008,0,1
1009,1,1
1010,1,1
1011,1,1
1012,0,1
1013,0,1
1014,0,1
1015,0,1
1016,0,0
1017,0,1
1018,1,1
1019,0,0
1020,0,0
1021,0,0
1022,1,1
1023,0,1
1024,0,0
1025,0,0
1026,1,1
1027,1,1
1028,0,0
1029,0,0
1030,1,1
1031,1,1
1032,1,1
1033,0,1
1034,1,1
1035,1,1
1036,0,0
1037,1,1
1038,0,1
1039,0,0
1040,0,1
1041,0,0
1042,0,1
1043,0,1
1044,0,0
1045,0,1
1046,1,1
1047,0,1
1048,1,1
1049,0,0
1050,0,0
1051,1,1
1052,1,1
1053,0,0
1054,0,0
1055,0,1
1056,1,1
1057,0,1
1058,0,1
1059,0,0
1060,0,0
1061,1,1
1062,0,1
1063,1,1
1064,1,1
1065,0,1
1066,0,0
1067,0,0
1068,1,1
1069,0,0
1070,1,1
1071,0,1
1072,0,0
1073,0,1
1074,1,1
1075,1,1
1076,0,1
1077,0,1
1078,0,1
1079,0,0
1080,0,0
1081,0,1
1082,1,1
1083,1,1
1084,0,0
1085,0,1
1086,1,1
1087,0,1
1088,0,1
1089,0,0
1090,0,1
1091,0,1
1092,0,1
1093,0,1
1094,0,0
1095,0,1
1096,1,1
1097,0,0
1098,0,0
1099,0,0
1100,0,0
1101,1,1
1102,0,0
1103,1,1
1104,0,1
1105,0,0
1106,0,0
1107,1,1
1108,0,0
1109,0,0
1110,1,1
1111,0,0
1112,1,1
1113,0,0
1114,0,0
1115,0,1
1116,0,0
1117,0,0
1118,0,1
1119,1,1
1120,0,1
1121,0,0
1122,1,1
1123,0,0
1124,1,1
1125,1,1
1126,0,0
1127,0,1
1128,0,1
1129,0,1
1130,0,1
1131,0,1
1132,0,1
1133,1,1
1134,0,1
1135,0,0
1136,0,1
1137,0,0
1138,1,1
1139,0,0
1140,0,1
1141,0,1
1142,0,0
1143,0,1
1144,0,0
1145,0,0
1146,0,1
1147,0,0
1148,0,1
1149,0,0
1150,1,1
1151,0,1
1152,0,1
1153,1,1
1154,0,1
1155,1,1
1156,0,1
1157,1,0
1158,0,0
1159,0,0
1160,0,0
1161,1,1
1162,0,0
1163,0,1
1164,1,1
1165,1,1
1166,0,1
1167,0,1
1168,0,0
1169,0,0
1170,1,1
1171,0,0
1172,0,0
1173,1,1
1174,1,1
1175,1,1
1176,0,0
1177,0,0
1178,1,1
1179,0,0
1180,0,0
1181,1,1
1182,0,1
1183,0,0
1184,0,0
1185,0,0
1186,1,1
1187,1,1
1188,1,1
1189,0,0
1190,0,0
1191,0,0
1192,0,1
1193,0,1
1194,0,1
1195,1,0
1196,1,1
1197,1,1
1198,1,1
1199,0,0
1200,0,0
1201,1,1
1202,0,1
1203,1,1
1204,0,0
1205,1,1
1206,1,1
1207,0,1
1208,0,0
1209,0,0
1210,1,1
1211,0,0
1212,0,0
1213,0,0
1214,0,0
1215,0,1
1216,0,0
1217,1,1
1218,1,1
1219,0,1
1220,0,0
1221,0,1
1222,1,1
1223,1,1
1224,0,0
1225,0,1
1226,0,0
1227,1,1
1228,1,1
1229,1,1
1230,0,1
1231,1,1
1232,0,0
1233,0,0
1234,1,1
1235,1,1
1236,1,1
1237,1,1
1238,0,1
1239,0,1
1240,0,1
1241,1,1
1242,1,1
1243,0,0
1244,1,1
1245,0,1
1246,0,0
1247,1,1
1248,0,0
1249,0,1
1250,0,1
1251,1,0
1252,0,0
1253,1,1
1254,0,0
1255,0,0
1256,0,0
1257,0,0
1258,0,0
1259,0,1
1260,0,1
1261,0,1
1262,0,1
1263,0,1
1264,1,0
1265,0,0
1266,0,1
1267,1,1
1268,0,1
1269,1,1
1270,0,1
1271,0,1
1272,0,1
1273,0,1
1274,0,0
1275,0,0
1276,0,1
1277,1,1
1278,0,1
1279,1,1
1280,0,0
1281,0,0
1282,0,0
1283,0,0
1284,0,1
1285,1,1
1286,0,0
1287,0,1
1288,0,1
1289,0,1
1290,1,1
1291,0,0
1292,1,1
1293,0,0
1294,0,1
1295,0,0
1296,0,0
1297,0,1
1298,0,0
1299,0,0
1300,0,1
1301,1,1
1302,0,1
1303,0,1
1304,0,0
1305,0,0
1306,1,1
1307,0,1
1308,0,1
1309,1,1
1310,0,1
1311,1,1
1312,1,1
1313,0,1
1314,0,0
1315,0,1
1316,0,0
1317,0,1
1318,1,1
1319,0,0
1320,0,0
1321,1,1
1322,1,1
1323,0,0
1324,0,1
1325,0,1
1326,0,1
1327,1,1
1328,0,1
1329,1,0
1330,0,0
1331,1,1
1332,0,0
1333,0,1
1334,0,1
1335,0,0
1336,0,0
1337,0,1
1338,0,0
1339,0,0
1340,0,0
1341,1,0
1342,0,0
1343,1,1
1344,0,0
1345,0,1
1346,0,0
1347,0,0
1348,0,1
1349,0,1
1350,0,0
1351,0,0
1352,1,1
1353,0,0
1354,1,1
1355,0,1
1356,0,1
1357,1,1
1358,0,0
1359,1,1
1360,1,1
